"","text","page","method"
"15730","1 ,606",294,"tesseract"
"15731","1 .832",294,"tesseract"
"15732","1 .639",294,"tesseract"
"15733","E Iection",295,"tesseract"
"15734","1 832",295,"tesseract"
"15735","1 835",295,"tesseract"
"15736","1837",295,"tesseract"
"15737","1841",295,"tesseract"
"15738","E lectors",295,"tesseract"
"15739","634",295,"tesseract"
"15740","554",295,"tesseract"
"15741","496",295,"tesseract"
"15742","497",295,"tesseract"
"15743","SHAFTESBURY [152]",295,"tesseract"
"15744","Cendidete",295,"tesseract"
"15745","J.S. Poulter",295,"tesseract"
"15746","1E . Penrhyn",295,"tesseract"
"15747","J.S. Poulter",295,"tesseract"
"15748","Hon. W.S. Best",295,"tesseract"
"15749","""J5. Poulter",295,"tesseract"
"15750","’G.B. Mathew",295,"tesseract"
"15751","Lord Howard",295,"tesseract"
"15752","G .B. Mathew",295,"tesseract"
"15753","[Succession to the Peerage — Earl of Efﬂnghern]",295,"tesseract"
"15754","1845",295,"tesseract"
"15755","(5/3)",295,"tesseract"
"15756","1847",295,"tesseract"
"15757","1852",295,"tesseract"
"15758","1857",295,"tesseract"
"15759","1859",295,"tesseract"
"15760","1865",295,"tesseract"
"15761","1868",295,"tesseract"
"15762","484",295,"tesseract"
"15763","509",295,"tesseract"
"15764","540",295,"tesseract"
"15765","515",295,"tesseract"
"15766","461",295,"tesseract"
"15767","1,311",295,"tesseract"
"15768","R.B. Sheridan",295,"tesseract"
"15769","R.B. Sheridan",295,"tesseract"
"15770","Fl. Bethell",295,"tesseract"
"15771","Hon. W.H.B. Portman",295,"tesseract"
"15772","G.G.Glyn",295,"tesseract"
"15773","G.G. Glyn",295,"tesseract"
"15774","G.G. Glyn",295,"tesseract"
"15775","G.G. Glyn",295,"tesseract"
"15776","[Succession to the Peerage —— Lord Wolverton]",295,"tesseract"
"15777","1873",295,"tesseract"
"15778","(30/8)",295,"tesseract"
"15779","1874",295,"tesseract"
"15780","1880",295,"tesseract"
"15781","Petitions:—",295,"tesseract"
"15782","1837:",295,"tesseract"
"15783","1,311",295,"tesseract"
"15784","1 .286",295,"tesseract"
"15785","1 .388",295,"tesseract"
"15786","V.F.B. Stanford",295,"tesseract"
"15787","H.D. Seymour",295,"tesseract"
"15788","V.F.B. Stanford",295,"tesseract"
"15789","H.D. SeymOur",295,"tesseract"
"15790","Hon. S.C. Glyn",295,"tesseract"
"15791","V.F.B. Steniord",295,"tesseract"
"15792","Perty",295,"tesseract"
"15793","01"" 01’",295,"tesseract"
"15794","0|""",295,"tesseract"
"15795","I'O I'O",295,"tesseract"
"15796","01'",295,"tesseract"
"15797","Election of Poulter declared void. Mathew duly elected after scrutiny",295,"tesseract"
"15798","272",295,"tesseract"
"15799","Votes",295,"tesseract"
"15800","318",295,"tesseract"
"15801","210",295,"tesseract"
"15802","237",295,"tesseract"
"15803","148",295,"tesseract"
"15804","224",295,"tesseract"
"15805","219",295,"tesseract"
"15806","219",295,"tesseract"
"15807","202",295,"tesseract"
"15808","Unopp.",295,"tesseract"
"15809","213",295,"tesseract"
"15810","176",295,"tesseract"
"15811","Unopp.",295,"tesseract"
"15812","Unopp.",295,"tesseract"
"15813","Unopp.",295,"tesseract"
"15814","Unopp.",295,"tesseract"
"15815","U nopp.",295,"tesseract"
"15816","603",295,"tesseract"
"15817","534",295,"tesseract"
"15818","591",295,"tesseract"
"15819","562",295,"tesseract"
"15820","652",295,"tesseract"
"15821","618",295,"tesseract"
"15822","Election E lecture",296,"tesseract"
"15823","1832 3.3m",296,"tesseract"
"15824","1835 3,587",296,"tesseract"
"15825","[Appointment of Parker as a Lord Commissioner of the Treasury]",296,"tesseract"
"15826","1838 3,903",296,"tesseract"
"15827","(22/8)",296,"tesseract"
"15828","1837 4,028",296,"tesseract"
"15829","1841 4,347",296,"tesseract"
"15830","1847 4,934",296,"tesseract"
"15831","[Resignation of Ward on appointment as Lord High Commissioner to the Ionian Islands]",296,"tesseract"
"15832","1849",296,"tesseract"
"15833","(3/5)",296,"tesseract"
"15834","1852",296,"tesseract"
"15835","1857",296,"tesseract"
"15836","1859",296,"tesseract"
"15837","1865",296,"tesseract"
"15838","1868",296,"tesseract"
"15839","5,322",296,"tesseract"
"15840","6,874",296,"tesseract"
"15841","7,381",296,"tesseract"
"15842","8,557",296,"tesseract"
"15843","29,955",296,"tesseract"
"15844","CL) 81C",296,"tesseract"
"15845","SHEFFIELD [153]",296,"tesseract"
"15846","(Two Seats)",296,"tesseract"
"15847","Candidate",296,"tesseract"
"15848","J. Parker",296,"tesseract"
"15849","J.",296,"tesseract"
"15850",". Buckingham",296,"tesseract"
"15851","TA. Ward",296,"tesseract"
"15852","8. Bailey",296,"tesseract"
"15853","J. Parker",296,"tesseract"
"15854","J.S. Buckingham",296,"tesseract"
"15855","S. Bailey",296,"tesseract"
"15856","J. Parker",296,"tesseract"
"15857","J. Bell",296,"tesseract"
"15858","J. Parker",296,"tesseract"
"15859","H.G. Ward",296,"tesseract"
"15860","J. Thornely",296,"tesseract"
"15861","J. Parker",296,"tesseract"
"15862","H.G. Ward",296,"tesseract"
"15863","D. Urquhart",296,"tesseract"
"15864","W. Sheppard",296,"tesseract"
"15865","J. Parker",296,"tesseract"
"15866","H.G. Ward",296,"tesseract"
"15867","T. Clark",296,"tesseract"
"15868","J.A. Roebuck",296,"tesseract"
"15869","J.A. Roebuck",296,"tesseract"
"15870","G. Hadfieid",296,"tesseract"
"15871","J. Parker",296,"tesseract"
"15872","W. Overend",296,"tesseract"
"15873","J.A. Roebuck",296,"tesseract"
"15874","G. Hadfieid",296,"tesseract"
"15875","W. Overend",296,"tesseract"
"15876","G. Hadfiald",296,"tesseract"
"15877","J.A. Roebuck",296,"tesseract"
"15878","J.A. Roebuck",296,"tesseract"
"15879","G. Hadfield",296,"tesseract"
"15880","Hon. J.F.S. Wortley",296,"tesseract"
"15881","T.C. Foster",296,"tesseract"
"15882","G. Hadfieid",296,"tesseract"
"15883","A.J. Mundella",296,"tesseract"
"15884","J.A. Roebuck",296,"tesseract"
"15885","E.P. Price",296,"tesseract"
"15886","273",296,"tesseract"
"15887","l’f'l'l'",296,"tesseract"
"15888","l""'l""I""",296,"tesseract"
"15889","OOPI’"" Ol'l‘",296,"tesseract"
"15890","m-u-",296,"tesseract"
"15891","L",296,"tesseract"
"15892","I'Or'l' f'l' 01—1"" CPI-l""",296,"tesseract"
"15893","Oi'l'l'",296,"tesseract"
"15894","414",296,"tesseract"
"15895","2,186",296,"tesseract"
"15896","1,976",296,"tesseract"
"15897","65",296,"tesseract"
"15898","1 ,849",296,"tesseract"
"15899","1 ,805",296,"tesseract"
"15900","503",296,"tesseract"
"15901","457",296,"tesseract"
"15902","1,125",296,"tesseract"
"15903","1,110",296,"tesseract"
"15904","328",296,"tesseract"
"15905","Unopp.",296,"tesseract"
"15906","2,092",296,"tesseract"
"15907","1353",296,"tesseract"
"15908","1,580",296,"tesseract"
"15909","1,180",296,"tesseract"
"15910","3,200",296,"tesseract"
"15911","2371",296,"tesseract"
"15912","2,059",296,"tesseract"
"15913","Unopp.",296,"tesseract"
"15914","Unopp.",296,"tesseract"
"15915","3,410",296,"tesseract"
"15916","3,348",296,"tesseract"
"15917","2,626",296,"tesseract"
"15918","1,576",296,"tesseract"
"15919","14,793",296,"tesseract"
"15920","12,212",296,"tesseract"
"15921","9,571",296,"tesseract"
"15922","5,272",296,"tesseract"
"15923","SHEFFIELD [153] 1Com.)",297,"tesseract"
"15924","(Two Seats)",297,"tesseract"
"15925","Election Eloctots Candidate Party Von:",297,"tesseract"
"15926","1874 36,701 J.A. Roebuck L 14,193",297,"tesseract"
"15927","AJ. Mundella L 12,858",297,"tesseract"
"15928","J. Chamberlain L 11,053",297,"tesseract"
"15929","J. Allott L 621",297,"tesseract"
"15930","[Death of Roebuck]",297,"tesseract"
"15931","1879 39,270 8.0. Weddv L 14.062",297,"tesseract"
"15932","(21/12) 0.35. Wortley C 13,584",297,"tesseract"
"15933","1880 42,794 A.J. Mundella L 17,217",297,"tesseract"
"15934","C.8.S. Wortley C 16,546",297,"tesseract"
"15935","8.0. Waddy L 16,506",297,"tesseract"
"15936","[Appointment of Mundella as Vice-President of the Committee of the PfiVY Council for Education]",297,"tesseract"
"15937","1880 AJ. Mundella L Unopp.",297,"tesseract"
"15938","(8/5)",297,"tesseract"
"15939","274",297,"tesseract"
"15940","C0 81C",297,"tesseract"
"15941","Ebction Electors",298,"tesseract"
"15942","1832 1.925",298,"tesseract"
"15943","1835 1,910",298,"tesseract"
"15944","1837 1,940",298,"tesseract"
"15945","1841 1,918",298,"tesseract"
"15946","1847 1,864",298,"tesseract"
"15947","[Death of Goring]",298,"tesseract"
"15948","1849",298,"tesseract"
"15949","(28/1 2)",298,"tesseract"
"15950","1852 1 .865",298,"tesseract"
"15951","1857 1 ,800",298,"tesseract"
"15952","1859 1 .843",298,"tesseract"
"15953","[Death of Burrell]",298,"tesseract"
"15954","1862",298,"tesseract"
"15955","(5/2)",298,"tesseract"
"15956","1865 1 ,978",298,"tesseract"
"15957","SHOREHAM [154]",298,"tesseract"
"15958","(Two Seen)",298,"tesseract"
"15959","Cend idne",298,"tesseract"
"15960","1'81! C.M. Burrell, Bt.",298,"tesseract"
"15961","H.D. Goring",298,"tesseract"
"15962","G.F. Jone:",298,"tesseract"
"15963","Sir C.M. Burrell, Bt.",298,"tesseract"
"15964","H.D. Goring",298,"tesseract"
"15965","H.D. Goring",298,"tesseract"
"15966","Sir C.M. Burrell, Bt.",298,"tesseract"
"15967","D. Salomon:",298,"tesseract"
"15968","Sir C.M. Burrell, Bt.",298,"tesseract"
"15969","C. Goring",298,"tesseract"
"15970","Lord Edwerd Howard",298,"tesseract"
"15971","Sir C.M. Burrell, 31.",298,"tesseract"
"15972","C. Goring",298,"tesseract"
"15973","Lord Alexander Gordon-Lennox",298,"tesseract"
"15974","Sir C.M. Burrell, Bt.",298,"tesseract"
"15975","Lord Alexander Gordon-Lanna):",298,"tesseract"
"15976","Sir C.M. Burro"", 8!.",298,"tesseract"
"15977","Lord Alexander Gordon-Lennox",298,"tesseract"
"15978","H.W. Pemberton",298,"tesseract"
"15979","Sir C.M. Burrell, 31.",298,"tesseract"
"15980","S. Cave",298,"tesseract"
"15981","Sir P. Burrell, 31.",298,"tesseract"
"15982","8. Gave",298,"tesseract"
"15983","Sir P. Burrell, 81.",298,"tesseract"
"15984","J. Hennen",298,"tesseract"
"15985","[Appointment of Cave at Vice-President of the Board of Trade]",298,"tesseract"
"15986","1866",298,"tesseract"
"15987","( 14/7)",298,"tesseract"
"15988","1868 4,774",298,"tesseract"
"15989","1874 4,998",298,"tesseract"
"15990","C0 81C",298,"tesseract"
"15991","8. Cave",298,"tesseract"
"15992","Sir P. Burrell, 81.",298,"tesseract"
"15993","S. Cave",298,"tesseract"
"15994","Sir P. Burrell, Bt.",298,"tesseract"
"15995","S. Cave",298,"tesseract"
"15996","W. Lyon",298,"tesseract"
"15997","275",298,"tesseract"
"15998","1'00 1'0!- 1'0 OI'O",298,"tesseract"
"15999","GO",298,"tesseract"
"16000","00",298,"tesseract"
"16001","['00",298,"tesseract"
"16002","['00",298,"tesseract"
"16003","00",298,"tesseract"
"16004","1'00",298,"tesseract"
"16005","Votes",298,"tesseract"
"16006","785",298,"tesseract"
"16007","774",298,"tesseract"
"16008","Unopp.",298,"tesseract"
"16009","Unopp.",298,"tesseract"
"16010","850",298,"tesseract"
"16011","773",298,"tesseract"
"16012","619",298,"tesseract"
"16013","959",298,"tesseract"
"16014","856",298,"tesseract"
"16015","673",298,"tesseract"
"16016","Unopp.",298,"tesseract"
"16017","Unopp.",298,"tesseract"
"16018","Unopp.",298,"tesseract"
"16019","Unopp.",298,"tesseract"
"16020","Unopp.",298,"tesseract"
"16021","991",298,"tesseract"
"16022","806",298,"tesseract"
"16023","487",298,"tesseract"
"16024","Unopp.",298,"tesseract"
"16025","Unopp.",298,"tesseract"
"16026","Unopp.",298,"tesseract"
"16027","972",298,"tesseract"
"16028","891",298,"tesseract"
"16029","592",298,"tesseract"
"16030","Unopp.",298,"tesseract"
"16031","Unopp.",298,"tesseract"
"16032","Unopp.",298,"tesseract"
"16033","2,527",298,"tesseract"
"16034","2,414",298,"tesseract"
"16035","896",298,"tesseract"
"16036","SHOREHAM [154] (Cont)",299,"tesseract"
"16037","(Two Seats)",299,"tesseract"
"16038","Election E hcton Cand idato Party Votes",299,"tesseract"
"16039","[Appointment of CM as Judy-Advent. Gononl and Paymanor-Gonoral]",299,"tesseract"
"16040","1874 s. Cave C Unopp.",299,"tesseract"
"16041","(13/3)",299,"tesseract"
"16042","[Death of Burroll]",299,"tesseract"
"16043","1876 5.129 Sir W.W. Burroll, Bt. C 2,152",299,"tesseract"
"16044","(5/3) W.E. Hubbard I. 1,394",299,"tesseract"
"16045","1880 5,480 Sir W.W. Burro"", 8!. C 2.446",299,"tesseract"
"16046","R. Lodor C 2.195",299,"tesseract"
"16047","W.E. Hubbard L 2,059",299,"tesseract"
"16048","276",299,"tesseract"
"16049","C0 81C",299,"tesseract"
"16050","SHREWSBURY [155]",300,"tesseract"
"16051","(Two Seats)",300,"tesseract"
"16052","Election Electors Candidate Party Votes",300,"tesseract"
"16053","1832 1,714 Sir J. Henrner, Bt. C 8%",300,"tesseract"
"16054","tR.A. Slanev L 797",300,"tesseract"
"16055","1.1.0. Pelha‘n C 634",300,"tesseract"
"16056","1835 1,270 Sir J. Henmer. 8t. C 761",300,"tesseract"
"16057","J.C. Pelham C 629",300,"tesseract"
"16058","FLA. Sleney L 578",300,"tesseract"
"16059","1837 1,473 Fl. Jenkins C 700",300,"tesseract"
"16060","FLA. Slaney L 697",300,"tesseract"
"16061","J.C. Pelhem C 655",300,"tesseract"
"16062","F. Daelwvood L 537",300,"tesseract"
"16063","1841 1.564 G. Tomline C 793",300,"tesseract"
"16064","B. Disraeli C 785",300,"tesseract"
"16065","Sir L.P.J. Perry L 605",300,"tesseract"
"16066","C. Temple L 578",300,"tesseract"
"16067","1847 1,805 E.H. Baldock C 769",300,"tesseract"
"16068","RA. Slaney L 743",300,"tesseract"
"16069","G. Tomline C 732",300,"tesseract"
"16070","1852 1,666 G. Tomline L 1,159",300,"tesseract"
"16071","E.H. Baldock C 736",300,"tesseract"
"16072","A. Robinson L 438",300,"tesseract"
"16073","1857 1.617 G. Tomline L 706",300,"tesseract"
"16074","RA. Slanev L 695",300,"tesseract"
"16075","J.W. Huddleston C 548",300,"tesseract"
"16076","R. Phibb: C 484",300,"tesseract"
"16077","1859 1,635 FLA. Slaney L Unopp.",300,"tesseract"
"16078","G. Tomline L Unopp.",300,"tesseract"
"16079","[Death of Slaney]",300,"tesseract"
"16080","1862 1,506 H. Robertson L 671",300,"tesseract"
"16081","(2/6) R.B. Oakeley C 361",300,"tesseract"
"16082","H. Atkins C 10",300,"tesseract"
"16083","1865 1,533 W.J. Clement L Unopp.",300,"tesseract"
"16084","G. Tomline L Unopp.",300,"tesseract"
"16085","1868 3.381 W.J. Clement L 1,840",300,"tesseract"
"16086","J. Figgim C 1,751",300,"tesseract"
"16087","R. Crawford L 685",300,"tesseract"
"16088","[Death of Clement]",300,"tesseract"
"16089","1870 3,381 ' D. Straight C 1,291",300,"tesseract"
"16090","(21/9) C.C. Cotes L 1.253",300,"tesseract"
"16091","277",300,"tesseract"
"16092","CL) 81C",300,"tesseract"
"16093","SHREWSBURY [155] (Cont)",301,"tesseract"
"16094","(Two Seats)",301,"tesseract"
"16095","Election Elocton Candid-ts Pony Vous",301,"tesseract"
"16096","1874 3,620 C.C. Cotes L 1,672",301,"tesseract"
"16097","H. Robertson L 1,561",301,"tesseract"
"16098","J. Figgins C 1,388",301,"tesseract"
"16099","D. Straight C 1,328",301,"tesseract"
"16100","1880 3,846 C.C. Cotes L 1,945",301,"tesseract"
"16101","H. Robertson L 1,884",301,"tesseract"
"16102","AB. Scoble C 1,622",301,"tesseract"
"16103","Viscount Newry C 1,568",301,"tesseract"
"16104","[Appointment of Cotes as a Lord Commissioner of the Treasury]",301,"tesseract"
"16105","1880 C.C. Cotes L Unopp.",301,"tesseract"
"16106","(10/5)",301,"tesseract"
"16107","Potitlons:—",301,"tesseract"
"16108","1841 : Withdrawn",301,"tesseract"
"16109","1868: Withdrawn (F [gains on Iy)",301,"tesseract"
"16110","1870: D Ism hood",301,"tesseract"
"16111","278",301,"tesseract"
"16112","C0 81C",301,"tesseract"
"16113","SOUTHAMPTON [155]",302,"tesseract"
"16114","(Two Seats)",302,"tesseract"
"16115","Eloction E lecton Cend idea",302,"tesseract"
"16116","1832 1,403 1A. Atheriey",302,"tesseract"
"16117",""" 'J.B. Hoy",302,"tesseract"
"16118","1 'J.S. Penleeze",302,"tesseract"
"16119","1J. Mackillop",302,"tesseract"
"16120","1835 1,172 J.B. Hay",302,"tesseract"
"16121","A.R. Dottin",302,"tesseract"
"16122","J. Easthope",302,"tesseract"
"16123","P. Binghem",302,"tesseract"
"16124","1837 1,433 A.Fl. Dottin",302,"tesseract"
"16125","Viscount Duncan",302,"tesseract"
"16126","C.C. Martyn",302,"tesseract"
"16127","Lord Clarence Peget",302,"tesseract"
"16128","1841 1,563 Lord Bruce (Earl of E/gin)",302,"tesseract"
"16129","C.C. Martyn",302,"tesseract"
"16130","EJ. Hutchins",302,"tesseract"
"16131","C.E. Mangles",302,"tesseract"
"16132","[Election declared void on petition]",302,"tesseract"
"16133","1842 1,463' H. St. J. Mildmay",302,"tesseract"
"16134","(9/8) G.W. Hope",302,"tesseract"
"16135","Lord Nugent",302,"tesseract"
"16136","G. Thompson",302,"tesseract"
"16137","1847 2,258 A.J.E. Cockburn",302,"tesseract"
"16138","B.M. Willcox",302,"tesseract"
"16139","[Appointment of Cockburn as Solicitor-General]",302,"tesseract"
"16140","1850 A.J.E. Cockburn",302,"tesseract"
"16141","(17/7)",302,"tesseract"
"16142","[Appointment of Cockburn as Attorney-General]",302,"tesseract"
"16143","1851 Sir A.J.E. Cockburn",302,"tesseract"
"16144","(2/4)",302,"tesseract"
"16145","1852 2,419 B.M. Willcox",302,"tesseract"
"16146","Sir A.J.E. Cockburn",302,"tesseract"
"16147","A.D.R.W.B. Cochrene",302,"tesseract"
"16148","A.A. Vansittart",302,"tesseract"
"16149","[Appointment of Cockburn as Attorney-General]",302,"tesseract"
"16150","1853 2,576 Sir A.J.E. Cockburn",302,"tesseract"
"16151","(7/1) A.D.R.W.B. Cochrane",302,"tesseract"
"16152","[Appointment of Cockburn as Recorder of Bristol]",302,"tesseract"
"16153","1854 Sir A.J.E. Cockburn",302,"tesseract"
"16154","(12/4)",302,"tesseract"
"16155","279",302,"tesseract"
"16156","CL) 81C",302,"tesseract"
"16157","I'I'OO",302,"tesseract"
"16158","POI-O",302,"tesseract"
"16159","I'I'OO",302,"tesseract"
"16160","I'I'OO",302,"tesseract"
"16161","1'1-",302,"tesseract"
"16162","001'!-",302,"tesseract"
"16163","01'",302,"tesseract"
"16164","594",302,"tesseract"
"16165","508",302,"tesseract"
"16166","492",302,"tesseract"
"16167","423",302,"tesseract"
"16168","37 1",302,"tesseract"
"16169","587",302,"tesseract"
"16170","564",302,"tesseract"
"16171","543",302,"tesseract"
"16172","556",302,"tesseract"
"16173","554",302,"tesseract"
"16174","",302,"tesseract"
"16175","5",302,"tesseract"
"16176","682",302,"tesseract"
"16177","535",302,"tesseract"
"16178","532",302,"tesseract"
"16179","Unopp.",302,"tesseract"
"16180","Unopp.",302,"tesseract"
"16181","Unopp.",302,"tesseract"
"16182","Unopp.",302,"tesseract"
"16183","1 ,062",302,"tesseract"
"16184","1 ,01 7",302,"tesseract"
"16185","797",302,"tesseract"
"16186","767",302,"tesseract"
"16187","1 ,098",302,"tesseract"
"16188","596",302,"tesseract"
"16189","Unopp.",302,"tesseract"
"16190","SOUTHAMPTON [156) (Conn)",303,"tesseract"
"16191","(Two Seats)",303,"tesseract"
"16192","E lectors Cend ﬂea Perty Votes",303,"tesseract"
"16193","Election",303,"tesseract"
"16194","[Resignation of Cockburn on appointment as Chief Justice of the Court of Common Pleas]",303,"tesseract"
"16195","1857",303,"tesseract"
"16196","(11/2)",303,"tesseract"
"16197","1857",303,"tesseract"
"16198","1 859",303,"tesseract"
"16199","3,508",303,"tesseract"
"16200","3,508",303,"tesseract"
"16201","3,730",303,"tesseract"
"16202","[Death of Willcoxl",303,"tesseract"
"16203","1862",303,"tesseract"
"16204","(6/12)",303,"tesseract"
"16205","1865",303,"tesseract"
"16206","1868",303,"tesseract"
"16207","1874",303,"tesseract"
"16208","4,124",303,"tesseract"
"16209","4,189",303,"tesseract"
"16210","5,698",303,"tesseract"
"16211","6,537",303,"tesseract"
"16212","[Death of Gurney]",303,"tesseract"
"16213","1878",303,"tesseract"
"16214","(17/6)",303,"tesseract"
"16215","1880",303,"tesseract"
"16216","7,021",303,"tesseract"
