"","text","page","method"
"9882","                               C.F.Surt-              C      3.211",382,"adobe"
"9883","                               F.E.B. Beaumont        L      2,925",382,"adobe"
"9884","1868                9,352t     J .W. Pease            L      4,319",382,"adobe"
"9885","                               F.E.B. Beaumont        L      4,024",382,"adobe"
"9886","                               C.F.Surtees            C      3,714",382,"adobe"
"9887","                               Hon. G.R.H. Ru111II    C      3,206",382,"adobe"
"9888","1874               10,159      J.W. Pease             L      4,792",382,"adobe"
"9889","                               F.E.B. Beaumont        L      4,461",382,"adobe"
"9890","                               Viscount Castlereagh   C      3,887",382,"adobe"
"9891","1880               11,592      J.W. Pease             L      5,930",382,"adobe"
"9892","                               Hon. F.W. Lambton      L      5,912",382,"adobe"
"9893","                               C.F. Surtees           C      4,044",382,"adobe"
"9894","Petitions:   -",382,"adobe"
"9895","         1868 : Withdrawn",382,"adobe"
"9896","         1874 : Withdrawn",382,"adobe"
"9897","                                             384",382,"adobe"
"9898","",382,"adobe"
"9899","                           ESSEX, EASTERN (221)",383,"adobe"
"9900","                                   (Two Seats)",383,"adobe"
"9901","Election         Electon    Candidate                Party   Vo\91",383,"adobe"
"9902","1868             6.564      J. Round                 C       2,861",383,"adobe"
"9903","                            S.8 .R. Brl•             C       2,816",383,"adobe"
"9904","                            Sir T.B. Western, Bt .   L       2,224",383,"adobe"
"9905","                            Sir T.N. Abdy, Bt .      L       2,134",383,"adobe"
"9906","1874             6,453      S.B.R . Brite            C       Unopp.",383,"adobe"
"9907","                            J. Round                 C       Unopp.",383,"adobe"
"9908","1880             6 ,380     J. Round                 C       2,891",383,"adobe"
"9909","                            S.B.R. Brise             C       2,561",383,"adobe"
"9910","                            C.P. Wood                L       2,369",383,"adobe"
"9911","[R•ig .. tion of Brise)",383,"adobe"
"9912","1883                        Hon . C.H . Strutt       C       Unopp.",383,"adobe"
"9913","(25/8)",383,"adobe"
"9914","                                            385",383,"adobe"
"9915","",383,"adobe"
"9916","                                          ESSEX, NORTHERN            (222)",384,"adobe"
"9917","                                                 (Two Seats)",384,"adobe"
"9918","Election              Electors              Candidate                        Party   Vot•",384,"adobe"
"9919","1832                  5,163                 Sir J.T. Tyrell, Bt .            C       2,448",384,"adobe"
"9920","                                           tA. Baring                        C       2,280",384,"adobe"
"9921","                                           tC.C. Western                     L       2,244",384,"adobe"
"9922","                                            T. Brand                         L       1,840",384,"adobe"
"9923","1835                  5,351                 A . Baring                       C       Unopp .",384,"adobe"
"9924","                                            Sir J.T. Tyrell, Bt .            C       Unopp.",384,"adobe"
"9925","[Elevation of Baring to the Peerage- Lord Ashburton)",384,"adobe"
"9926","1835                  5,351                 J.P. Elwes                       C       2,406",384,"adobe"
"9927","(4/5)                                       J. Disney                        L       1,357",384,"adobe"
"9928","1837                  5,899                  C.G. Round                      C       Unopp .",384,"adobe"
"9929","                                             Sir J.T . Tyrell, Bt.           C       Unopp.",384,"adobe"
"9930","1841                  5,771                  C.G. Round                      C       Unopp .",384,"adobe"
"9931","                                             Sir J.T. Tyrell, Bt .           C       Unopp .",384,"adobe"
"9932","1847                  5,461                 Sir J.T . Tyrell, Bt .           C       2,472",384,"adobe"
"9933","                                            W. Beresford                     C       2,292",384,"adobe"
"9934","                                            J.G. Rebow                       L       1,555",384,"adobe"
"9935","                                            F .G.F. Harrison                 L          36",384,"adobe"
"9936","[Appointment       of Beresford as Secretary at War I",384,"adobe"
"9937","1852                                        W. Beresford                     C       Unopp.",384,"adobe"
"9938","(9/31",384,"adobe"
"9939","1852                  5,715                 Sir J.T. Tyrell, Bt.             C       2,412",384,"adobe"
"9940","                                            W. Beresford                     C       2,334",384,"adobe"
"9941","                                            T .B. Lennard                    L        833",384,"adobe"
"9942","1857                  5,553                 W. Beresford                     C       Unopp.",384,"adobe"
"9943","                                            C. Du Cane                       C       Unopp.",384,"adobe"
